epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3374585211277008,0.0010000000474974,1.7708344459533691,0.410357654094696,1.5559982061386108
1,0.3998278975486755,0.0010000000474974,1.5508708953857422,0.4444960653781891,1.4504085779190063
2,0.418637067079544,0.0010000000474974,1.5118056535720823,0.4651648998260498,1.4042268991470337
3,0.4266688525676727,0.0010000000474974,1.4929542541503906,0.4609846770763397,1.4055830240249634
4,0.4342498779296875,0.0010000000474974,1.4705853462219238,0.4482117891311645,1.4325714111328125
5,0.4389624297618866,0.0010000000474974,1.4502348899841309,0.4653971195220947,1.4005337953567505
6,0.448715329170227,0.0010000000474974,1.4360686540603638,0.4742220044136047,1.3772821426391602
7,0.4455599784851074,0.0010000000474974,1.4379568099975586,0.4830469191074371,1.3599423170089722
8,0.4515838325023651,0.0010000000474974,1.4308236837387085,0.4802601039409637,1.364535570144653
9,0.4522804617881775,0.0010000000474974,1.4154090881347656,0.4763121306896209,1.37824547290802
10,0.4555997252464294,0.0010000000474974,1.408554196357727,0.478866696357727,1.3514187335968018
11,0.4621562957763672,0.0010000000474974,1.4020816087722778,0.4793311655521393,1.3608689308166504
12,0.4779330492019653,0.0005000000237487,1.3722031116485596,0.4995355308055877,1.311724066734314
13,0.4768266081809997,0.0005000000237487,1.3576592206954956,0.4997677803039551,1.3163974285125732
14,0.4795721769332886,0.0005000000237487,1.3503371477127075,0.5013933777809143,1.3165571689605713
15,0.5103880763053894,9.999999747378752e-06,1.2860689163208008,0.5536460876464844,1.2026429176330566
16,0.5424742698669434,9.999999747378752e-06,1.2070578336715698,0.5661867260932922,1.162869215011597
17,0.5634552836418152,9.999999747378752e-06,1.1555038690567017,0.5757083296775818,1.1379865407943726
18,0.57652747631073,9.999999747378752e-06,1.1161731481552124,0.5882489681243896,1.1121240854263306
19,0.593082845211029,9.999999747378752e-06,1.0761703252792358,0.5833720564842224,1.1218715906143188
20,0.5982051491737366,9.999999747378752e-06,1.0522892475128174,0.6093822717666626,1.0471372604370115
21,0.609965980052948,9.999999747378752e-06,1.017763614654541,0.6003251075744629,1.0714654922485352
22,0.6189813017845154,9.999999747378752e-06,0.9994761347770692,0.6137946844100952,1.0470428466796875
23,0.6276687383651733,9.999999747378752e-06,0.9763799905776978,0.610543429851532,1.0440465211868286
24,0.6359054446220398,9.999999747378752e-06,0.9460557103157043,0.6219229102134705,1.0192110538482666
25,0.6413965225219727,9.999999747378752e-06,0.9358036518096924,0.6165814995765686,1.049349665641785
26,0.6522968411445618,9.999999747378752e-06,0.9026085138320924,0.6346957683563232,1.0048621892929075
27,0.6575830578804016,9.999999747378752e-06,0.887071967124939,0.6353924870491028,0.9839309453964232
28,0.6645494699478149,9.999999747378752e-06,0.8695494532585144,0.6242452263832092,1.054826259613037
29,0.6727861166000366,9.999999747378752e-06,0.8532150983810425,0.64026939868927,0.9949032068252563
30,0.6820882558822632,9.999999747378752e-06,0.8259297013282776,0.6444495916366577,1.0067169666290283
31,0.6863909959793091,9.999999747378752e-06,0.8093017339706421,0.6339990496635437,1.0106289386749268
32,0.6945047974586487,9.999999747378752e-06,0.7972449064254761,0.6453785300254822,1.0044118165969849
33,0.6973323225975037,9.999999747378752e-06,0.7767885327339172,0.642127275466919,1.0106223821640017
34,0.7038478851318359,9.999999747378752e-06,0.7670910358428955,0.6555968523025513,0.9731102585792542
35,0.7108142375946045,9.999999747378752e-06,0.7546323537826538,0.6537389755249023,0.9724395275115968
36,0.7176166772842407,9.999999747378752e-06,0.7339799404144287,0.6477009057998657,1.0028741359710691
37,0.7220013737678528,9.999999747378752e-06,0.7198342680931091,0.6600092649459839,0.9566747546195984
38,0.7283530831336975,9.999999747378752e-06,0.7088006138801575,0.6576869487762451,0.9972899556159972
39,0.7364258766174316,9.999999747378752e-06,0.6866078972816467,0.6569902300834656,0.9777952432632446
